customer_id,segment,home_store_id,signup_date,loyalty_join_date
6766,occasional,2,2025-06-26,
6767,occasional,3,2025-08-06,
6768,occasional,3,2026-05-30,
6769,occasional,3,2025-04-23,
6770,occasional,3,2025-03-11,
6771,student,2,2025-07-08,2026-01-10
6772,weekender,2,2025-11-30,
6773,occasional,3,2025-01-29,
6774,weekender,3,2025-04-15,
6775,occasional,2,2025-10-19,
6776,occasional,3,2025-09-27,
6777,weekender,2,2025-01-01,
6778,student,2,2025-03-16,2026-01-07
6779,occasional,3,2025-09-24,
6780,weekender,1,2026-04-22,
6781,student,2,2025-03-28,2025-10-10
6782,weekender,3,2026-03-05,2026-03-05
6783,occasional,3,2025-12-29,
6784,occasional,2,2025-10-15,
6785,occasional,3,2026-01-08,
6786,student,2,2025-12-20,
6787,occasional,1,2025-04-13,
6788,student,2,2025-03-10,
6789,student,2,2025-01-01,
6790,occasional,2,2025-06-11,
6791,occasional,3,2025-11-03,
6792,commuter,1,2025-10-16,2025-11-14
6793,occasional,2,2025-02-27,
6794,occasional,2,2026-04-04,
6795,student,2,2025-02-08,
6796,commuter,1,2025-02-20,
6797,student,2,2025-04-30,
6798,weekender,3,2025-06-17,
6799,student,2,2026-04-05,2026-04-05
6800,commuter,1,2025-02-08,
6801,weekender,1,2026-03-01,
6802,student,2,2026-01-28,
6803,occasional,1,2025-11-09,
6804,occasional,1,2026-02-10,
6805,occasional,2,2026-05-13,
6806,commuter,1,2025-08-29,2025-12-27
6807,commuter,1,2025-01-27,
6808,weekender,1,2026-02-05,2026-02-05
6809,student,2,2026-04-03,2026-04-03
6810,occasional,3,2026-02-22,
6811,weekender,3,2025-08-07,2025-10-25
6812,weekender,2,2025-07-12,
6813,student,2,2025-06-27,
6814,student,2,2025-03-10,
6815,weekender,2,2025-01-15,2025-12-29
6816,commuter,1,2025-04-10,2025-09-26
6817,occasional,3,2025-01-09,
6818,commuter,1,2026-05-15,2026-05-15
6819,weekender,2,2025-01-27,
6820,student,2,2025-09-21,2025-12-18
6821,student,2,2025-08-08,
6822,student,2,2026-01-11,2026-01-11
6823,occasional,2,2025-04-29,
6824,weekender,3,2025-06-03,
6825,student,2,2025-11-21,2025-11-21
6826,occasional,3,2026-04-26,2026-04-26
6827,weekender,3,2025-07-07,
6828,commuter,1,2025-09-12,2025-10-17
6829,weekender,3,2025-11-09,
6830,occasional,3,2025-11-02,2026-01-30
6831,weekender,3,2025-06-22,2025-10-02
6832,commuter,1,2025-08-22,2025-12-26
6833,occasional,2,2025-05-12,
6834,weekender,3,2026-01-14,2026-02-04
6835,commuter,1,2025-02-09,2025-12-02
6836,occasional,3,2025-06-29,
6837,occasional,1,2025-11-22,
6838,occasional,3,2026-04-16,
6839,weekender,3,2025-11-14,
6840,occasional,3,2025-02-01,
6841,weekender,3,2025-11-27,
6842,occasional,3,2025-09-14,
6843,occasional,2,2025-01-26,
6844,occasional,1,2026-03-16,
6845,occasional,3,2026-01-08,
6846,occasional,2,2025-01-19,
6847,student,2,2026-02-04,2026-02-04
6848,student,2,2025-09-23,2025-09-23
6849,weekender,1,2025-06-05,
6850,occasional,2,2025-10-26,
6851,student,2,2025-03-06,
6852,occasional,3,2026-03-10,
6853,commuter,1,2025-06-13,2026-02-14
6854,occasional,3,2026-05-21,
6855,student,2,2025-11-06,
6856,weekender,3,2025-09-03,2025-09-15
6857,occasional,3,2025-03-21,
6858,student,2,2025-01-11,2025-10-17
6859,weekender,2,2026-03-09,
6860,occasional,3,2025-12-20,
6861,occasional,2,2025-05-10,
6862,commuter,1,2025-08-28,2025-09-30
6863,student,2,2026-01-24,
6864,occasional,1,2025-11-09,
6865,commuter,1,2025-06-03,
6866,commuter,1,2025-08-30,2025-10-24
6867,occasional,3,2026-02-10,
6868,occasional,3,2025-01-12,
6869,student,2,2025-06-16,2025-10-24
6870,commuter,1,2025-03-26,2025-11-24
6871,commuter,1,2025-07-04,
6872,occasional,3,2026-01-25,
6873,student,2,2025-12-30,
6874,commuter,1,2026-05-28,
6875,student,2,2025-04-16,2025-10-12
6876,student,2,2026-05-29,2026-05-29
6877,occasional,3,2025-01-09,
6878,occasional,2,2026-03-29,
6879,weekender,1,2025-09-30,
6880,occasional,3,2026-01-23,
6881,occasional,3,2026-01-31,
6882,weekender,3,2026-05-23,
6883,weekender,3,2025-05-10,
6884,student,2,2026-04-01,2026-04-01
6885,commuter,1,2025-02-07,2025-10-03
6886,commuter,1,2025-12-13,2025-12-21
6887,weekender,2,2025-12-14,2026-02-14
6888,occasional,3,2025-06-27,
6889,weekender,3,2025-10-21,
6890,occasional,3,2025-02-13,
6891,occasional,1,2026-01-10,2026-01-10
6892,occasional,3,2025-08-28,
6893,occasional,3,2025-12-21,
6894,weekender,3,2026-01-05,
6895,weekender,2,2025-10-23,2025-10-23
6896,commuter,1,2025-01-31,2025-09-17
6897,occasional,2,2026-03-16,2026-03-16
6898,occasional,3,2025-03-06,
6899,student,2,2025-09-19,2025-11-20
6900,student,2,2026-02-22,
6901,weekender,2,2025-04-06,2025-11-05
6902,occasional,3,2026-03-25,
6903,occasional,2,2025-08-08,
6904,occasional,1,2025-10-15,
6905,commuter,1,2026-02-24,2026-02-24
6906,weekender,1,2025-11-21,
6907,student,2,2025-11-24,2025-12-24
6908,occasional,1,2026-01-04,2026-01-15
6909,weekender,3,2026-01-01,
6910,commuter,1,2025-03-17,
6911,occasional,2,2025-05-11,
6912,weekender,3,2026-05-09,
6913,occasional,3,2026-05-15,
6914,occasional,3,2026-03-07,
6915,commuter,1,2025-06-01,2025-08-10
6916,weekender,1,2025-08-09,
6917,student,2,2026-03-17,2026-03-17
6918,commuter,1,2025-01-30,2025-12-20
6919,student,2,2025-08-30,2025-11-02
6920,occasional,2,2026-04-30,
6921,occasional,3,2025-11-21,
6922,occasional,3,2026-04-20,
6923,occasional,2,2025-09-21,
6924,occasional,3,2025-01-13,
6925,commuter,1,2025-07-01,2025-08-17
6926,weekender,3,2025-03-14,
6927,weekender,2,2025-06-04,
6928,occasional,3,2025-05-08,
6929,weekender,1,2025-12-23,
6930,commuter,1,2025-04-15,2026-02-03
6931,weekender,3,2026-02-27,
6932,commuter,1,2025-10-17,
6933,student,2,2025-09-04,2025-11-11
6934,student,2,2025-10-11,2025-12-24
6935,occasional,2,2025-03-18,
6936,commuter,1,2025-05-06,2025-11-18
6937,occasional,3,2025-01-03,
6938,occasional,2,2025-12-24,
6939,occasional,3,2025-06-19,
6940,occasional,3,2026-04-29,
6941,weekender,3,2025-06-07,
6942,occasional,3,2025-12-16,
6943,occasional,3,2025-08-31,2026-01-15
6944,occasional,3,2026-04-07,
6945,commuter,1,2025-12-01,2025-12-01
6946,weekender,3,2025-11-30,2026-01-07
6947,occasional,3,2026-01-08,2026-02-13
6948,student,2,2025-09-25,
6949,commuter,1,2025-09-20,
6950,weekender,3,2025-02-18,
6951,commuter,1,2025-01-27,
6952,weekender,3,2025-03-13,
6953,student,2,2025-12-20,2025-12-20
6954,weekender,1,2025-08-21,
6955,student,2,2025-11-01,2025-11-01
6956,weekender,3,2025-03-09,
6957,occasional,3,2026-01-04,
6958,commuter,1,2025-05-22,2025-09-24
6959,student,2,2025-08-19,2025-12-16
6960,commuter,1,2025-08-19,2025-12-18
6961,occasional,3,2025-11-10,
6962,commuter,1,2025-10-09,2026-02-03
6963,occasional,1,2026-02-21,
6964,commuter,1,2025-06-07,2025-11-15
6965,weekender,3,2025-03-26,
6966,occasional,3,2026-01-22,
6967,commuter,1,2025-06-22,
6968,commuter,1,2025-05-11,
6969,occasional,3,2026-05-15,2026-05-15
6970,student,2,2025-07-03,
6971,commuter,1,2025-11-25,2025-11-25
6972,occasional,3,2026-04-02,
6973,commuter,1,2026-02-02,
6974,weekender,2,2026-04-29,2026-04-29
6975,commuter,1,2025-11-22,
6976,weekender,3,2025-10-12,
6977,occasional,1,2026-05-24,
6978,student,2,2025-02-05,2025-09-02
6979,student,2,2026-01-17,
6980,student,2,2025-11-26,
6981,weekender,1,2025-03-21,
6982,weekender,1,2025-03-16,2026-01-09
6983,occasional,2,2025-09-07,
6984,occasional,3,2025-11-14,
6985,occasional,1,2026-03-14,
6986,occasional,1,2025-06-23,
6987,student,2,2025-03-15,2026-02-12
6988,occasional,1,2025-07-09,
6989,student,2,2025-09-09,
6990,occasional,3,2025-09-05,
6991,student,2,2025-10-02,2025-11-14
6992,occasional,3,2025-07-20,2025-10-22
6993,student,2,2026-05-13,2026-05-13
6994,occasional,2,2026-03-17,2026-03-17
6995,occasional,3,2026-05-30,2026-05-30
6996,weekender,3,2025-08-05,
6997,occasional,2,2025-12-21,
6998,commuter,1,2026-02-21,2026-02-21
6999,student,2,2026-01-01,2026-02-11
7000,weekender,3,2025-05-05,
7001,occasional,3,2025-06-29,
7002,occasional,1,2025-11-23,
7003,commuter,1,2025-10-13,2025-12-11
7004,weekender,1,2025-09-06,2025-12-04
7005,commuter,1,2025-11-04,
7006,occasional,1,2025-02-17,
7007,student,2,2025-07-16,2025-08-27
7008,occasional,3,2025-07-23,
7009,weekender,1,2025-11-20,
7010,occasional,1,2025-08-12,
7011,occasional,1,2026-05-07,
7012,student,2,2025-07-22,
7013,commuter,1,2025-01-15,2026-01-18
7014,student,2,2026-01-09,2026-01-09
7015,occasional,3,2025-08-27,
7016,student,2,2025-02-28,
7017,commuter,1,2025-10-12,
7018,commuter,1,2025-03-22,2025-10-02
7019,occasional,2,2025-11-15,
7020,student,2,2025-02-27,
7021,commuter,1,2025-04-19,
7022,commuter,1,2026-05-07,2026-05-07
7023,occasional,2,2026-01-24,
7024,occasional,3,2025-07-10,
7025,weekender,1,2026-03-17,2026-03-17
7026,student,2,2025-09-05,2025-12-20
7027,student,2,2025-05-25,
7028,student,2,2025-05-27,
7029,occasional,3,2026-02-07,
7030,student,2,2025-05-02,
7031,student,2,2026-01-13,
7032,weekender,1,2026-03-01,
7033,weekender,2,2025-07-20,
7034,student,2,2025-05-18,
7035,weekender,3,2025-07-16,
7036,occasional,3,2025-05-10,
7037,occasional,3,2025-10-22,
7038,occasional,3,2025-08-13,
7039,occasional,2,2025-06-22,
7040,commuter,1,2025-04-22,2025-11-29
7041,commuter,1,2025-10-17,2025-10-17
7042,commuter,1,2025-03-18,2025-08-14
7043,student,2,2025-07-16,
7044,occasional,3,2025-12-11,
7045,occasional,3,2026-04-14,
7046,student,2,2025-02-05,
7047,occasional,3,2026-04-16,
7048,occasional,1,2025-01-15,
7049,commuter,1,2026-05-16,
7050,commuter,1,2025-04-22,
7051,commuter,1,2026-04-04,2026-04-04
7052,occasional,3,2025-09-12,
7053,student,2,2025-01-26,
7054,weekender,2,2025-06-06,2026-01-16
7055,student,2,2025-07-07,2025-10-14
7056,student,2,2025-07-12,2025-10-12
7057,student,2,2025-09-10,2025-09-10
7058,commuter,1,2025-10-27,
7059,weekender,2,2025-01-02,
7060,occasional,3,2025-02-21,
7061,occasional,2,2026-01-22,2026-01-22
7062,commuter,1,2026-05-26,
7063,student,2,2025-01-07,2025-08-18
7064,student,2,2025-04-27,2025-10-21
7065,occasional,1,2025-08-27,
7066,student,2,2025-07-13,2025-11-22
7067,student,2,2025-06-18,2025-10-10
7068,weekender,2,2026-01-28,
7069,commuter,1,2025-06-19,2025-08-23
7070,occasional,3,2025-01-27,2026-01-09
7071,student,2,2025-09-22,
7072,weekender,1,2026-04-07,
7073,student,2,2026-02-04,
7074,commuter,1,2026-05-28,2026-05-28
7075,occasional,3,2025-07-16,
7076,occasional,2,2025-01-14,
7077,occasional,3,2025-02-03,
7078,student,2,2025-06-01,
7079,occasional,3,2025-07-11,
7080,occasional,1,2026-03-31,
7081,occasional,2,2025-09-21,
7082,occasional,3,2026-02-26,
7083,commuter,1,2025-10-01,2025-10-01
7084,occasional,3,2025-09-08,
7085,commuter,1,2025-06-10,2025-09-30
7086,weekender,3,2025-12-18,
7087,commuter,1,2025-02-10,
7088,student,2,2025-06-03,2026-02-04
7089,weekender,1,2025-02-06,2025-09-05
7090,weekender,3,2025-05-23,
7091,commuter,1,2026-02-05,2026-02-05
7092,weekender,1,2026-03-11,
7093,occasional,2,2025-11-14,
7094,commuter,1,2025-07-10,
7095,occasional,3,2025-06-22,
7096,student,2,2026-01-17,2026-01-17
7097,commuter,1,2025-10-23,2025-11-22
7098,weekender,2,2025-09-17,
7099,commuter,1,2025-12-22,
7100,occasional,2,2026-01-17,2026-01-17
7101,student,2,2025-09-27,
7102,weekender,1,2025-01-12,2025-11-19
7103,student,2,2026-03-08,2026-03-08
7104,occasional,1,2025-02-18,
7105,commuter,1,2026-04-06,
7106,occasional,3,2025-06-08,
7107,commuter,1,2026-02-22,2026-02-22
7108,occasional,3,2026-05-25,
7109,student,2,2025-07-23,2025-10-18
7110,weekender,3,2025-11-20,2025-11-20
7111,occasional,2,2026-03-10,
7112,commuter,1,2025-02-20,2025-12-27
7113,commuter,1,2025-10-14,
7114,occasional,3,2025-12-21,
7115,commuter,1,2025-03-13,2025-12-06
7116,occasional,2,2025-12-08,
7117,weekender,3,2025-11-27,2026-01-12
7118,occasional,3,2025-12-21,
7119,commuter,1,2026-05-17,
7120,occasional,1,2025-02-28,
7121,occasional,3,2025-12-28,
7122,weekender,3,2026-03-15,
7123,commuter,1,2025-01-05,2025-11-26
7124,commuter,1,2026-01-18,
7125,commuter,1,2025-01-28,2025-12-12
7126,student,2,2025-09-04,
7127,occasional,2,2026-01-24,
7128,occasional,3,2025-01-28,
7129,weekender,3,2025-10-28,
7130,student,2,2025-08-15,
7131,commuter,1,2025-06-12,
7132,occasional,2,2025-05-21,
7133,weekender,3,2026-04-28,
7134,weekender,3,2025-12-05,2025-12-05
7135,student,2,2025-10-13,2025-10-13
7136,occasional,1,2025-12-18,
7137,student,2,2026-04-17,2026-04-17
7138,student,2,2025-07-15,
7139,student,2,2025-06-27,
7140,commuter,1,2025-01-02,
7141,occasional,3,2025-03-27,
7142,occasional,2,2025-02-07,
7143,occasional,3,2026-04-07,
7144,commuter,1,2026-03-15,2026-03-15
7145,weekender,2,2026-03-11,
7146,commuter,1,2025-03-30,2026-01-27
7147,commuter,1,2025-02-14,
7148,commuter,1,2025-02-02,
7149,weekender,2,2025-10-25,
7150,occasional,2,2025-08-17,
7151,occasional,3,2025-04-22,2025-11-26
7152,student,2,2025-12-22,
7153,weekender,3,2025-11-01,
7154,occasional,1,2025-11-24,
7155,student,2,2025-01-13,
7156,student,2,2025-08-09,
7157,occasional,3,2026-03-19,
7158,student,2,2026-01-07,2026-01-07
7159,student,2,2026-02-06,2026-02-13
7160,student,2,2025-12-20,2025-12-20
7161,weekender,3,2026-02-11,
7162,occasional,1,2025-10-16,
7163,commuter,1,2026-04-28,
7164,commuter,1,2025-12-17,
7165,occasional,3,2026-04-25,
7166,occasional,2,2025-03-17,
7167,commuter,1,2025-12-31,2025-12-31
7168,occasional,3,2025-08-21,
7169,student,2,2025-12-19,2026-01-25
7170,student,2,2026-01-06,2026-01-06
7171,occasional,2,2026-05-30,
7172,occasional,3,2025-05-29,
7173,weekender,1,2025-04-12,
7174,occasional,3,2026-03-17,
7175,weekender,3,2026-05-23,
7176,weekender,2,2026-03-30,
7177,occasional,2,2026-05-04,2026-05-04
7178,student,2,2025-05-29,2026-02-13
7179,occasional,3,2025-03-13,
7180,student,2,2026-03-02,2026-03-02
7181,occasional,2,2025-09-06,
7182,occasional,1,2025-09-20,2025-09-20
7183,occasional,3,2025-01-10,
7184,commuter,1,2025-11-11,2026-01-03
7185,occasional,3,2026-04-16,
7186,weekender,1,2025-09-22,
7187,commuter,1,2025-10-05,2025-12-30
7188,commuter,1,2025-02-17,2025-11-02
7189,occasional,1,2025-03-27,
7190,occasional,3,2025-02-10,
7191,commuter,1,2026-05-04,2026-05-04
7192,occasional,1,2026-04-03,
7193,student,2,2026-05-25,
7194,occasional,2,2026-05-16,
7195,student,2,2025-04-17,2025-08-27
7196,occasional,3,2025-12-10,
7197,student,2,2025-02-25,2025-10-24
7198,occasional,1,2025-09-26,
7199,occasional,2,2026-03-01,
7200,student,2,2025-07-23,2025-10-28
7201,weekender,3,2025-04-21,
7202,occasional,3,2025-11-03,
7203,student,2,2025-11-26,2025-11-26
7204,occasional,3,2025-11-18,
7205,occasional,3,2026-02-01,
7206,commuter,1,2025-04-27,
7207,weekender,2,2025-08-28,
7208,occasional,1,2025-08-22,
7209,weekender,1,2025-06-30,
7210,occasional,3,2025-02-08,2025-08-30
7211,student,2,2026-04-23,
7212,occasional,1,2025-02-10,
7213,occasional,2,2025-05-13,
7214,student,2,2026-02-11,2026-02-11
7215,commuter,1,2025-06-29,
7216,weekender,3,2026-01-28,
7217,occasional,1,2026-05-17,
7218,student,2,2025-11-28,2025-11-28
7219,occasional,3,2026-02-07,
7220,occasional,3,2025-07-02,
7221,occasional,2,2025-08-30,
7222,occasional,3,2025-02-15,
7223,occasional,2,2025-11-02,
7224,student,2,2025-11-18,
7225,occasional,3,2026-03-05,2026-03-05
7226,occasional,3,2025-09-25,2025-09-25
7227,occasional,3,2025-02-06,
7228,commuter,1,2025-05-30,2025-10-18
7229,occasional,2,2025-04-25,
7230,student,2,2026-03-22,
7231,commuter,1,2025-12-07,2025-12-07
7232,occasional,2,2025-08-05,
7233,commuter,1,2025-08-14,2025-10-30
7234,weekender,1,2025-07-14,
7235,occasional,2,2026-04-10,
7236,student,2,2026-03-14,
7237,student,2,2026-03-27,
7238,student,2,2026-03-27,
7239,weekender,2,2025-07-04,2025-08-27
7240,occasional,1,2025-10-14,
7241,commuter,1,2025-06-15,2025-08-11
7242,student,2,2025-05-31,
7243,weekender,2,2025-06-10,
7244,occasional,3,2026-05-08,
7245,occasional,1,2025-03-08,
7246,occasional,3,2025-12-18,
7247,weekender,2,2025-09-27,2025-11-01
7248,occasional,3,2026-05-07,
7249,student,2,2025-08-07,2025-12-24
7250,occasional,3,2025-08-17,
7251,weekender,3,2026-04-27,
7252,weekender,3,2026-02-16,2026-02-16
7253,commuter,1,2026-02-28,
7254,student,2,2025-06-06,
7255,occasional,3,2026-02-03,
7256,weekender,1,2025-06-09,
7257,weekender,1,2026-05-08,
7258,occasional,1,2025-09-24,
7259,occasional,3,2025-03-15,
7260,occasional,2,2026-02-17,
7261,student,2,2025-08-20,
7262,weekender,3,2026-04-11,2026-04-11
7263,student,2,2025-04-27,
7264,occasional,1,2025-05-20,2025-08-18
7265,commuter,1,2025-08-26,2025-08-26
7266,weekender,1,2025-05-22,
7267,weekender,1,2025-05-08,
7268,weekender,2,2026-03-27,
7269,occasional,2,2025-12-11,
7270,student,2,2025-09-30,2025-11-08
7271,occasional,3,2026-04-06,
7272,student,2,2025-07-16,
7273,occasional,3,2025-04-22,
7274,occasional,3,2025-05-02,
7275,occasional,2,2025-02-13,
7276,student,2,2026-04-01,
7277,commuter,1,2025-04-07,2026-01-31
7278,occasional,3,2025-02-24,
7279,student,2,2025-05-08,2025-09-26
7280,student,2,2026-03-13,
7281,occasional,1,2025-10-01,
7282,commuter,1,2025-08-30,2025-10-14
7283,weekender,3,2025-07-27,
7284,commuter,1,2026-04-15,2026-04-15
7285,weekender,1,2026-03-05,2026-03-05
7286,commuter,1,2026-02-14,2026-02-14
7287,occasional,3,2025-04-09,
7288,occasional,3,2025-01-13,
7289,weekender,1,2025-10-10,
7290,occasional,3,2025-06-26,
7291,occasional,3,2025-12-24,2025-12-30
7292,commuter,1,2025-03-06,2025-09-02
7293,weekender,2,2025-10-06,2026-02-14
7294,student,2,2025-09-09,
7295,commuter,1,2025-08-22,2025-09-08
7296,occasional,3,2025-06-16,
7297,student,2,2025-06-22,
7298,commuter,1,2025-03-08,
7299,occasional,3,2025-08-13,
7300,student,2,2025-11-27,
7301,student,2,2025-09-23,
7302,occasional,2,2025-11-05,2025-11-30
7303,occasional,2,2025-04-12,
7304,student,2,2025-11-22,2025-11-22
7305,occasional,1,2025-04-04,
7306,weekender,1,2026-04-02,2026-04-02
7307,occasional,2,2026-02-27,
7308,occasional,3,2026-02-17,
7309,weekender,3,2025-06-30,2026-02-06
7310,occasional,1,2025-12-20,
7311,weekender,2,2026-04-29,
7312,student,2,2026-03-28,
7313,weekender,2,2025-03-16,
7314,student,2,2025-08-06,2026-01-10
7315,weekender,1,2025-10-06,
7316,occasional,2,2025-04-25,
7317,commuter,1,2025-01-06,
7318,occasional,3,2026-01-17,2026-01-17
7319,commuter,1,2025-04-03,
7320,student,2,2026-05-12,2026-05-12
7321,commuter,1,2026-05-05,2026-05-05
7322,occasional,1,2026-04-23,
7323,occasional,2,2026-02-22,
7324,student,2,2025-03-09,2025-08-05
7325,weekender,2,2025-11-09,2025-11-09
7326,weekender,2,2026-01-02,2026-01-02
7327,occasional,2,2025-09-16,
7328,student,2,2025-08-11,
7329,weekender,2,2025-03-25,2025-11-06
7330,weekender,1,2025-06-17,2025-12-02
7331,student,2,2025-03-06,2025-10-11
7332,weekender,3,2026-02-16,2026-02-16
7333,occasional,1,2025-03-24,
7334,occasional,3,2025-08-12,
7335,weekender,1,2026-03-17,
7336,student,2,2025-11-28,
7337,student,2,2025-06-06,2025-09-19
7338,weekender,3,2025-03-06,
7339,weekender,3,2026-04-30,
7340,occasional,3,2025-05-09,
7341,occasional,3,2025-06-14,
7342,student,2,2026-02-01,
7343,occasional,3,2026-03-19,
7344,student,2,2026-01-29,
7345,weekender,3,2026-03-27,
7346,student,2,2025-10-31,2025-10-31
7347,student,2,2026-05-29,
7348,commuter,1,2026-01-19,2026-01-19
7349,occasional,3,2026-05-04,
7350,student,2,2026-04-25,2026-04-25
7351,student,2,2025-04-30,
7352,weekender,3,2026-05-16,2026-05-16
7353,student,2,2025-09-27,2025-12-19
7354,weekender,1,2026-04-10,2026-04-10
7355,occasional,3,2026-02-17,
7356,weekender,1,2025-11-09,
7357,weekender,3,2025-11-11,2025-11-28
7358,commuter,1,2025-03-08,
7359,student,2,2025-12-02,2026-01-02
7360,commuter,1,2026-04-18,2026-04-18
7361,student,2,2025-05-29,2026-02-11
7362,weekender,1,2026-03-09,
7363,occasional,3,2026-05-07,
7364,occasional,2,2025-02-07,
7365,weekender,3,2025-01-05,2025-09-25
7366,weekender,2,2026-03-08,
7367,commuter,1,2026-01-28,
7368,occasional,1,2025-06-11,
7369,student,2,2025-07-19,
7370,student,2,2026-03-24,
7371,commuter,1,2025-04-23,
7372,occasional,1,2025-07-27,2025-08-28
7373,weekender,2,2026-02-09,2026-02-09
7374,student,2,2026-02-02,
7375,weekender,3,2026-05-15,2026-05-15
7376,student,2,2025-02-07,2025-10-22
7377,occasional,2,2025-07-11,2026-01-30
7378,commuter,1,2025-06-19,2026-01-14
7379,weekender,3,2026-02-04,
7380,occasional,3,2025-05-10,
7381,student,2,2025-10-25,
7382,occasional,3,2025-08-05,
7383,occasional,1,2026-04-11,
7384,student,2,2026-04-29,2026-04-29
7385,weekender,3,2025-10-12,
7386,student,2,2026-02-27,2026-02-27
7387,student,2,2025-06-20,
7388,weekender,1,2026-01-05,
7389,weekender,1,2025-07-19,
7390,commuter,1,2025-06-25,
7391,occasional,3,2025-02-28,
7392,occasional,3,2025-11-26,
7393,student,2,2025-04-01,
7394,occasional,3,2025-05-23,
7395,commuter,1,2025-01-23,2025-11-07
7396,commuter,1,2025-06-14,2025-09-19
7397,occasional,1,2025-05-26,2025-12-29
7398,occasional,2,2025-08-12,
7399,student,2,2026-04-10,2026-04-10
7400,weekender,1,2026-04-19,2026-04-19
7401,occasional,2,2026-03-30,
7402,weekender,3,2025-11-12,
7403,occasional,1,2025-08-21,
7404,commuter,1,2025-04-01,2025-11-19
7405,occasional,1,2025-04-21,
7406,weekender,3,2026-05-06,2026-05-06
7407,weekender,3,2025-12-30,
7408,occasional,2,2026-04-12,2026-04-12
7409,occasional,3,2025-02-11,
7410,student,2,2025-02-04,2025-09-13
7411,commuter,1,2026-05-03,2026-05-03
7412,occasional,2,2025-06-05,
7413,student,2,2025-01-03,
7414,student,2,2026-02-09,2026-02-09
7415,student,2,2026-03-13,2026-03-13
7416,commuter,1,2025-10-10,
7417,commuter,1,2025-04-26,
7418,commuter,1,2025-01-01,2025-09-03
7419,commuter,1,2026-05-13,
7420,commuter,1,2026-02-24,
7421,occasional,2,2025-06-28,2025-11-26
7422,weekender,2,2026-01-19,
7423,commuter,1,2025-01-27,2025-10-27
7424,occasional,1,2025-02-26,
7425,occasional,3,2025-08-21,
7426,occasional,2,2025-02-05,
7427,student,2,2025-07-22,
7428,student,2,2025-08-23,2025-09-02
7429,occasional,3,2025-05-22,
7430,occasional,3,2025-06-05,
7431,occasional,3,2025-07-13,
7432,student,2,2025-02-19,
7433,occasional,2,2025-08-24,
7434,occasional,2,2025-12-13,
7435,occasional,3,2026-01-17,
7436,weekender,3,2025-12-13,
7437,student,2,2026-01-24,2026-01-25
7438,occasional,2,2025-06-21,
7439,commuter,1,2025-06-23,
7440,student,2,2026-04-15,2026-04-15
7441,commuter,1,2025-04-21,2025-11-22
7442,commuter,1,2025-08-09,2025-11-15
7443,occasional,2,2026-05-08,
7444,occasional,2,2025-04-23,
7445,commuter,1,2025-10-20,
7446,student,2,2025-09-28,2025-10-26
7447,student,2,2025-12-19,
7448,commuter,1,2026-04-25,
7449,student,2,2025-06-06,
7450,commuter,1,2026-04-30,2026-04-30
7451,student,2,2025-02-11,2026-01-02
7452,student,2,2025-05-19,
7453,occasional,1,2025-12-18,
7454,student,2,2025-02-24,
7455,student,2,2025-05-21,2025-10-26
7456,weekender,3,2026-04-07,
7457,weekender,1,2025-04-10,
7458,weekender,1,2026-02-06,
7459,weekender,3,2025-11-13,
7460,student,2,2025-07-14,
7461,student,2,2025-06-02,2026-01-05
7462,occasional,3,2026-04-17,
7463,occasional,1,2025-07-26,2025-08-07
7464,student,2,2026-04-04,2026-04-04
7465,occasional,1,2025-07-13,
7466,occasional,2,2025-11-21,
7467,commuter,1,2025-04-05,2025-08-31
7468,weekender,3,2025-09-09,2025-09-09
7469,occasional,3,2025-01-11,
7470,weekender,2,2025-08-04,
7471,occasional,1,2025-04-03,
7472,student,2,2025-05-15,
7473,student,2,2026-01-21,2026-01-21
7474,occasional,3,2025-10-08,2026-02-12
7475,student,2,2026-04-06,
7476,student,2,2025-05-25,
7477,student,2,2026-01-15,
7478,commuter,1,2026-01-22,
7479,occasional,3,2026-04-14,
7480,weekender,3,2025-09-04,
7481,student,2,2025-07-31,
7482,occasional,1,2025-02-06,
7483,commuter,1,2025-05-20,2025-08-04
7484,occasional,3,2025-02-03,
7485,weekender,3,2025-03-14,
7486,occasional,3,2025-02-21,
7487,occasional,3,2025-10-05,
7488,commuter,1,2026-02-09,2026-02-09
7489,occasional,3,2025-09-08,2025-11-12
7490,student,2,2025-03-29,2025-12-14
7491,commuter,1,2025-07-04,2025-09-20
7492,commuter,1,2025-08-25,
7493,weekender,2,2025-10-20,
7494,occasional,1,2025-08-05,
7495,student,2,2026-05-20,
7496,weekender,3,2025-07-25,
7497,student,2,2025-03-13,
7498,occasional,3,2025-10-09,
7499,weekender,2,2025-07-14,2025-12-18
7500,student,2,2026-05-25,
7501,occasional,3,2026-04-08,
7502,weekender,3,2025-03-04,
7503,student,2,2025-11-27,2026-01-26
7504,student,2,2026-03-12,
7505,weekender,1,2025-10-10,2025-10-23
7506,weekender,1,2026-01-23,2026-01-23
7507,occasional,3,2025-11-13,
7508,student,2,2026-03-04,2026-03-04
7509,student,2,2025-11-19,2025-11-25
7510,weekender,3,2026-04-07,
7511,weekender,3,2025-09-20,
7512,student,2,2025-11-23,
7513,occasional,1,2025-07-11,
7514,commuter,1,2025-11-20,
7515,student,2,2026-04-12,
7516,occasional,2,2026-01-03,
7517,student,2,2025-06-05,
7518,occasional,1,2025-05-07,
7519,student,2,2026-02-12,
